0,000000000000
0,000000000000
0,000000000000
0,020000000000
0,000000000000
0,040000000000
0,000000000000
0,020000000000
0,020000000000
0,040000000000
0,060000000000
0,040000000000
0,140000000000
0,180000000000
0,360000000000
2,400000000000
5,400000000000
9,250000000000
21,450000000000
47,100000000000
